Date Range,Actual Volatility,Predicted Volatility
2000-07-28 to 2000-08-10,0.044308099999999996,0.17643720833333332
1991-02-27 to 1991-03-12,0.028906200000000003,0.17643720833333332
2016-11-14 to 2016-11-28,0.46875000000000033,0.5817581061224488
1995-05-22 to 1995-06-05,0.007365899999999997,0.17643720833333332
1983-05-12 to 1983-05-25,0.007812400000000008,0.17643720833333332
1992-11-06 to 1992-11-19,0.012388599999999982,0.17643720833333332
2011-03-25 to 2011-04-07,0.2106424999999998,0.2810553887850467
1983-04-14 to 1983-04-27,0.008817199999999997,0.17643720833333332
1986-01-07 to 1986-01-20,0.004129600000000002,0.17643720833333332
1982-06-02 to 1982-06-15,0.0007253999999999996,0.17643720833333332
1995-02-24 to 1995-03-09,0.014076400000000006,0.17643720833333332
2005-09-30 to 2005-10-13,0.06599970000000004,0.17643720833333332
1984-09-14 to 1984-09-27,0.0025667999999999984,0.17643720833333332
1989-03-07 to 1989-03-20,0.008035999999999993,0.17643720833333332
1996-06-28 to 1996-07-12,0.0078264,0.17643720833333332
2007-10-11 to 2007-10-24,0.18742860000000006,0.2810553887850467
2014-05-16 to 2014-05-30,0.38896489999999984,0.5334001874999994
1992-08-13 to 1992-08-26,0.013057999999999986,0.17643720833333332
2018-08-15 to 2018-08-28,1.2229997999999989,1.2185125923076925
2002-10-09 to 2002-10-22,0.0129998,0.17643720833333332
2023-07-07 to 2023-07-20,2.5069991999999957,2.9562988508771992
1983-11-01 to 1983-11-14,0.0036271,0.17643720833333332
2010-10-04 to 2010-10-15,0.21849980000000038,0.29230149629629626
2022-09-19 to 2022-09-30,4.188001900000009,4.248417775303642
1992-12-07 to 1992-12-18,0.012499800000000016,0.17643720833333332
1989-02-06 to 1989-02-17,0.009263400000000005,0.17643720833333332
2000-07-14 to 2000-07-27,0.04949760000000001,0.17643720833333332
2017-03-13 to 2017-03-24,0.4000002000000002,0.5653828222222222
2015-09-08 to 2015-09-21,0.6885002999999997,0.5817581061224488
1989-09-25 to 1989-10-06,0.021316900000000007,0.17643720833333332
2011-12-23 to 2012-01-09,0.1588929000000002,0.29230149629629626
1985-10-10 to 1985-10-23,0.0013951000000000005,0.17643720833333332
1981-02-10 to 1981-02-24,0.0006696000000000008,0.17643720833333332
2015-01-05 to 2015-01-16,0.6980003999999997,0.5817581061224488
2013-12-06 to 2013-12-19,0.27914279999999925,0.3420894199999999
2002-04-05 to 2002-04-18,0.014642900000000004,0.17643720833333332
1999-07-06 to 1999-07-19,0.019029299999999992,0.17643720833333332
1994-10-17 to 1994-10-28,0.012821100000000002,0.17643720833333332
2017-02-10 to 2017-02-24,0.3252496999999998,0.4098751100000001
2008-08-26 to 2008-09-09,0.31185730000000034,0.16026071
2023-01-27 to 2023-02-09,2.6369964000000037,3.203700880000001
2012-12-10 to 2012-12-21,0.4207500000000003,0.3919427299999995
1993-12-16 to 1993-12-30,0.0133926,0.008298809999999995
2008-01-08 to 2008-01-22,0.24717849999999997,0.3169857600000001
2014-09-10 to 2014-09-23,0.4442504999999993,0.4617142900000003
2008-06-30 to 2008-07-14,0.24625010000000006,0.1666963699999999
2014-01-22 to 2014-02-04,0.29417869999999946,0.3747786299999999
2013-03-22 to 2013-04-05,0.36099999999999977,0.31713920999999995
2019-01-09 to 2019-01-23,0.9119997000000005,0.5625248999999999
1989-05-03 to 1989-05-16,0.011160500000000007,0.01654393
1996-12-04 to 1996-12-17,0.008258899999999996,0.00712738
2013-08-28 to 2013-09-11,0.35039229999999916,0.35992496
2019-08-28 to 2019-09-11,0.8835003000000021,0.96500004
1990-05-29 to 1990-06-11,0.010602700000000003,0.01205821
2005-12-27 to 2006-01-10,0.10607150000000001,0.08159277999999999
1993-04-16 to 1993-04-29,0.014397299999999997,0.016082660000000006
2013-06-04 to 2013-06-17,0.33950010000000025,0.3278714900000001
2013-04-08 to 2013-04-19,0.39317860000000027,0.32967864000000024
2013-03-08 to 2013-03-21,0.3158213000000005,0.3329465400000002
1993-03-18 to 1993-03-31,0.014397399999999994,0.013850459999999998
2010-08-20 to 2010-09-02,0.1418215,0.18904285999999998
2004-10-19 to 2004-11-01,0.027410499999999994,0.04081394
2013-10-10 to 2013-10-23,0.3460000999999998,0.3596499300000001
2017-11-27 to 2017-12-08,0.46024979999999827,0.8732246700000005
1998-03-13 to 1998-03-26,0.006640999999999997,0.01141198
2020-04-17 to 2020-04-30,2.007000699999999,1.5914246699999997
2019-12-06 to 2019-12-19,1.2349999999999994,1.16512469
1984-05-22 to 1984-06-05,0.0041853999999999945,0.0052455700000000015
1989-12-19 to 1990-01-03,0.013281399999999988,0.011696540000000007
1992-05-19 to 1992-06-02,0.012499699999999997,0.016412489999999995
1981-10-27 to 1981-11-09,0.0006137999999999963,0.0006138099999999995
2001-06-13 to 2001-06-26,0.0236427,0.019488220000000007
2011-11-10 to 2011-11-23,0.21732149999999972,0.23823224000000023
1984-06-06 to 1984-06-19,0.006473400000000002,0.00387282
1997-06-11 to 1997-06-24,0.004464300000000004,0.00513397
2001-09-07 to 2001-09-26,0.014375200000000015,0.01597352
2015-08-24 to 2015-09-04,0.6117496000000002,0.5190070800000001
1985-07-01 to 1985-07-15,0.0015623999999999985,0.0018359499999999998
2001-10-25 to 2001-11-07,0.015267900000000001,0.01466479
2023-05-23 to 2023-06-06,2.5839980999999965,3.0787020800000016
1991-11-12 to 1991-11-25,0.012276499999999996,0.01626837
2000-01-07 to 2000-01-21,0.06155130000000001,0.048770060000000025
2006-07-05 to 2006-07-18,0.07400000000000007,0.05671174000000001
1991-01-15 to 1991-01-28,0.01953130000000001,0.01683369000000001
1992-11-20 to 1992-12-04,0.012611699999999986,0.016061719999999995
2004-03-30 to 2004-04-13,0.0159285,0.01730242
1984-03-12 to 1984-03-23,0.0035153999999999975,0.0020423800000000003
2009-02-03 to 2009-02-17,0.13464269999999998,0.11338567000000002
2017-06-21 to 2017-07-05,0.4664996000000009,0.5197501799999997
1999-04-23 to 1999-05-06,0.01964290000000001,0.02406229
1987-09-18 to 1987-10-01,0.019531200000000006,0.015345290000000006
1990-07-11 to 1990-07-24,0.016852500000000003,0.017572829999999998
1998-02-27 to 1998-03-12,0.009263299999999999,0.01079948
1999-12-09 to 1999-12-22,0.06015619999999999,0.05340215999999999
1998-08-19 to 1998-09-01,0.017243499999999995,0.023126600000000004
1993-07-27 to 1993-08-09,0.011830199999999996,0.00992326
1996-12-18 to 1997-01-02,0.006668499999999999,0.008355069999999997
2020-05-15 to 2020-05-29,2.1157494000000012,2.1079000399999996
1987-10-02 to 1987-10-15,0.054687299999999994,0.017140259999999997
1982-04-05 to 1982-04-19,0.0005581000000000003,0.0014174000000000003
1993-09-08 to 1993-09-21,0.008370400000000005,0.008863019999999997
2012-05-04 to 2012-05-17,0.5590356999999994,0.4329071299999999
1992-05-05 to 1992-05-18,0.012834500000000026,0.01702013
2016-10-17 to 2016-10-28,0.5839998999999996,0.4532643000000002
2007-03-23 to 2007-04-05,0.052893099999999915,0.10468561000000005
1997-07-10 to 1997-07-23,0.007826300000000003,0.005602650000000001
1997-11-14 to 1997-11-28,0.006026700000000001,0.00522319
1995-01-26 to 1995-02-08,0.010770100000000005,0.013551150000000007
2022-10-17 to 2022-10-28,5.253997899999996,3.1986010600000023
2004-11-16 to 2004-11-30,0.04080360000000003,0.06445411000000002
2020-11-18 to 2020-12-02,2.539000699999997,2.7317762599999997
1990-02-01 to 1990-02-14,0.009375100000000003,0.010209810000000003
1988-12-22 to 1989-01-06,0.0125,0.012488430000000005
1990-03-02 to 1990-03-15,0.013504600000000005,0.011160769999999997
2010-11-30 to 2010-12-13,0.10160710000000037,0.19416791000000014
1984-10-26 to 1984-11-08,0.0031808,0.00232133
1999-05-21 to 1999-06-04,0.014397399999999994,0.016205590000000002
2023-04-25 to 2023-05-08,2.0509995000000005,3.1763026400000007
2012-06-04 to 2012-06-15,0.3213213000000003,0.3687179100000001
2007-01-25 to 2007-02-07,0.06107129999999996,0.07488565000000001
2005-06-22 to 2005-07-06,0.0380714,0.05555460999999999
1992-09-11 to 1992-09-24,0.0135046,0.014752520000000002
2015-06-26 to 2015-07-10,0.478000299999999,0.5095891200000001
1993-09-22 to 1993-10-05,0.009709800000000001,0.010080869999999999
1997-09-05 to 1997-09-18,0.005636400000000002,0.007770580000000002
1987-01-16 to 1987-01-29,0.008816800000000003,0.008646190000000002
1994-12-28 to 1995-01-11,0.01540169999999999,0.016540290000000003
2019-07-31 to 2019-08-13,1.0577503999999975,1.03729988
2011-07-06 to 2011-07-19,0.3075357000000002,0.24063227000000015
2019-04-22 to 2019-05-03,1.275999,0.8972749899999994
1997-03-03 to 1997-03-14,0.008747300000000003,0.005904000000000001
2005-02-28 to 2005-03-11,0.03910720000000001,0.054362800000000024
2012-11-09 to 2012-11-23,0.5856784999999999,0.4016927899999999
2007-02-08 to 2007-02-22,0.08435730000000005,0.10286069999999999
1987-09-03 to 1987-09-17,0.021205399999999996,0.015065169999999994
2021-07-12 to 2021-07-23,2.3630004000000016,2.9404753900000005
2017-05-09 to 2017-05-22,0.37299949999999954,0.60074998
1986-04-03 to 1986-04-16,0.007477699999999999,0.005284729999999999
2020-08-11 to 2020-08-24,5.7264999,3.772725659999999
1996-10-08 to 1996-10-21,0.008593600000000003,0.010457809999999998
2011-09-15 to 2011-09-28,0.4781428999999996,0.2961322300000001
1986-02-04 to 1986-02-18,0.003683000000000003,0.00406814
2011-03-11 to 2011-03-24,0.18892880000000006,0.2057214800000001
1993-01-06 to 1993-01-19,0.014062100000000032,0.017411270000000003
2018-04-23 to 2018-05-04,0.5827499999999987,0.8657497599999999
1982-12-20 to 1983-01-03,0.007031299999999999,0.0037834700000000014
1997-03-17 to 1997-03-31,0.005915099999999998,0.00581477
2013-07-17 to 2013-07-30,0.3310717000000004,0.34937520000000005
1982-07-15 to 1982-07-28,0.0005579999999999995,0.0006193799999999999
1997-08-21 to 1997-09-04,0.006989699999999999,0.008219820000000001
2002-06-03 to 2002-06-14,0.01498230000000001,0.018651100000000007
2008-10-08 to 2008-10-21,0.237643,0.2335321399999999
2013-04-22 to 2013-05-03,0.4009642999999995,0.3113714399999998
2009-12-02 to 2009-12-15,0.12396440000000002,0.1854176599999999
1981-10-13 to 1981-10-26,0.0006137999999999977,0.0006193899999999997
1985-03-07 to 1985-03-20,0.0023439000000000003,0.004397279999999999
2004-03-02 to 2004-03-15,0.014517800000000008,0.023254460000000008
1991-06-07 to 1991-06-20,0.013169500000000011,0.01143754
2014-12-18 to 2015-01-02,0.7379997000000007,0.45732512000000003
2021-09-07 to 2021-09-20,2.6370010999999978,4.0509006
2008-03-06 to 2008-03-19,0.1849284999999999,0.17528570999999998
1987-12-29 to 1988-01-12,0.018526799999999993,0.015268559999999995
2011-04-08 to 2011-04-21,0.17403570000000013,0.2570749600000001
1999-08-17 to 1999-08-30,0.03097089999999998,0.02287271000000001
1981-04-23 to 1981-05-06,0.0010601999999999986,0.0009096500000000016
2001-12-21 to 2002-01-07,0.015553400000000005,0.014331790000000006
2021-10-05 to 2021-10-18,2.1259979000000016,3.1088004300000005
1984-04-09 to 1984-04-23,0.0065848000000000035,0.00396205
2005-04-26 to 2005-05-09,0.05464290000000001,0.05492723000000001
1994-03-28 to 1994-04-11,0.017299099999999998,0.010747749999999997
2020-10-07 to 2020-10-20,3.3840012000000046,2.84717485
2023-09-01 to 2023-09-15,3.297001600000004,3.6636005900000006
1983-08-22 to 1983-09-02,0.0105466,0.006144039999999998
1990-12-14 to 1990-12-28,0.01283479999999999,0.012770960000000003
2007-12-21 to 2008-01-07,0.3374284999999997,0.19541786999999997
1988-04-22 to 1988-05-05,0.009039999999999998,0.013191530000000003
2005-07-07 to 2005-07-20,0.03464279999999993,0.05848524000000003
2003-09-09 to 2003-09-22,0.016857199999999996,0.012939919999999997
2006-04-24 to 2006-05-05,0.08017870000000009,0.05521204999999997
2000-09-11 to 2000-09-22,0.05892860000000001,0.06349263
1995-02-09 to 1995-02-23,0.0116348,0.014568290000000001
1988-04-08 to 1988-04-21,0.008370499999999998,0.01097087
2009-09-22 to 2009-10-05,0.08092829999999988,0.20059637000000002
2022-04-11 to 2022-04-25,5.986999500000001,3.796900720000001
2003-06-13 to 2003-06-26,0.012017699999999997,0.014424720000000005
1985-07-16 to 1985-07-29,0.0015627000000000002,0.0020814300000000004
1998-10-29 to 1998-11-11,0.012444300000000009,0.01741693
1997-12-01 to 1997-12-12,0.004241199999999999,0.00555811
2000-12-19 to 2001-01-03,0.022656199999999998,0.01622087
1991-04-11 to 1991-04-24,0.016294499999999996,0.023148859999999997
1988-09-14 to 1988-09-27,0.011607100000000004,0.011227759999999996
1998-11-27 to 1998-12-10,0.013448500000000002,0.016023910000000002
1983-01-18 to 1983-01-31,0.009151699999999999,0.006562549999999998
1992-06-03 to 1992-06-16,0.01685270000000002,0.015414329999999995
2006-05-22 to 2006-06-05,0.08017840000000005,0.06710704000000003
2018-11-08 to 2018-11-21,1.2060000000000002,1.1353747799999998
2002-02-06 to 2002-02-20,0.030303500000000004,0.01838419
1988-02-10 to 1988-02-24,0.012276899999999997,0.011583260000000003
1986-10-21 to 1986-11-03,0.0053012999999999975,0.004341610000000001
2016-08-05 to 2016-08-18,0.28850009999999954,0.4170001700000001
2012-01-25 to 2012-02-07,0.4247502000000004,0.32416786
2010-12-14 to 2010-12-28,0.13907129999999998,0.20342862000000003
1995-11-24 to 1995-12-07,0.014174100000000005,0.012869000000000002
2021-11-02 to 2021-11-15,3.830001699999994,3.041200729999999
2008-06-16 to 2008-06-27,0.24660680000000018,0.2018534999999999
2015-11-17 to 2015-12-01,0.6112503000000007,0.6571998700000001
1992-07-16 to 1992-07-29,0.011830000000000007,0.014551320000000001
2012-03-08 to 2012-03-21,0.3875715999999997,0.37915714999999967
2007-05-07 to 2007-05-18,0.1064283999999998,0.11942865
1984-12-24 to 1985-01-08,0.0032924000000000035,0.00421329
2006-07-19 to 2006-08-01,0.07885700000000004,0.07224932000000003
2019-05-20 to 2019-06-03,0.9157495000000011,0.9836746400000003
2005-07-21 to 2005-08-03,0.04542849999999994,0.061462270000000006
1997-06-25 to 1997-07-09,0.0092076,0.005552510000000002
2001-05-15 to 2001-05-29,0.017071300000000005,0.019255799999999997
2017-03-27 to 2017-04-07,0.339750200000001,0.70742493
2011-08-03 to 2011-08-16,0.34346459999999973,0.33862151000000007
2000-07-28 to 2000-08-10,0.044308099999999996,0.07035229000000001
1991-02-27 to 1991-03-12,0.028906200000000003,0.018520540000000005
2016-11-14 to 2016-11-28,0.46875000000000033,0.3463249800000003
1995-05-22 to 1995-06-05,0.007365899999999997,0.01093788
1983-05-12 to 1983-05-25,0.007812400000000008,0.011534819999999996
1992-11-06 to 1992-11-19,0.012388599999999982,0.01664072
2011-03-25 to 2011-04-07,0.2106424999999998,0.21304647000000018
1983-04-14 to 1983-04-27,0.008817199999999997,0.00811092
1986-01-07 to 1986-01-20,0.004129600000000002,0.003961990000000001
1982-06-02 to 1982-06-15,0.0007253999999999996,0.0005970599999999998
1995-02-24 to 1995-03-09,0.014076400000000006,0.011628349999999999
2005-09-30 to 2005-10-13,0.06599970000000004,0.06496423000000004
1984-09-14 to 1984-09-27,0.0025667999999999984,0.002795829999999999
1989-03-07 to 1989-03-20,0.008035999999999993,0.010179689999999995
1996-06-28 to 1996-07-12,0.0078264,0.00915179
2007-10-11 to 2007-10-24,0.18742860000000006,0.29417493
2014-05-16 to 2014-05-30,0.38896489999999984,0.45345355
1992-08-13 to 1992-08-26,0.013057999999999986,0.012816719999999998
2018-08-15 to 2018-08-28,1.2229997999999989,1.0779497699999996
2002-10-09 to 2002-10-22,0.0129998,0.013017879999999999
2023-07-07 to 2023-07-20,2.5069991999999957,3.0867013200000013
1983-11-01 to 1983-11-14,0.0036271,0.0044531399999999995
2010-10-04 to 2010-10-15,0.21849980000000038,0.25738926999999995
2022-09-19 to 2022-09-30,4.188001900000009,3.81400126
1992-12-07 to 1992-12-18,0.012499800000000016,0.016047899999999997
1989-02-06 to 1989-02-17,0.009263400000000005,0.01172155
2000-07-14 to 2000-07-27,0.04949760000000001,0.056946149999999994
2017-03-13 to 2017-03-24,0.4000002000000002,0.41262498999999975
2015-09-08 to 2015-09-21,0.6885002999999997,0.5144748000000001
1989-09-25 to 1989-10-06,0.021316900000000007,0.014590599999999999
2011-12-23 to 2012-01-09,0.1588929000000002,0.24401090000000006
1985-10-10 to 1985-10-23,0.0013951000000000005,0.0026115600000000006
1981-02-10 to 1981-02-24,0.0006696000000000008,0.0007143300000000007
2015-01-05 to 2015-01-16,0.6980003999999997,0.47767494999999993
2013-12-06 to 2013-12-19,0.27914279999999925,0.37794986000000014
2002-04-05 to 2002-04-18,0.014642900000000004,0.017275409999999998
1999-07-06 to 1999-07-19,0.019029299999999992,0.025157739999999994
1994-10-17 to 1994-10-28,0.012821100000000002,0.013646260000000002
2017-02-10 to 2017-02-24,0.3252496999999998,0.39525138100000023
2008-08-26 to 2008-09-09,0.31185730000000034,0.186768185
2023-01-27 to 2023-02-09,2.6369964000000037,3.3006806279999994
2012-12-10 to 2012-12-21,0.4207500000000003,0.42954714200000005
1993-12-16 to 1993-12-30,0.0133926,0.008514842000000002
2008-01-08 to 2008-01-22,0.24717849999999997,0.2954985819999996
2014-09-10 to 2014-09-23,0.4442504999999993,0.46653689700000034
2008-06-30 to 2008-07-14,0.24625010000000006,0.20402746100000002
2014-01-22 to 2014-02-04,0.29417869999999946,0.4028132520000001
2013-03-22 to 2013-04-05,0.36099999999999977,0.3085859830000003
2019-01-09 to 2019-01-23,0.9119997000000005,0.543542442
1989-05-03 to 1989-05-16,0.011160500000000007,0.017364326
1996-12-04 to 1996-12-17,0.008258899999999996,0.007226940000000002
2013-08-28 to 2013-09-11,0.35039229999999916,0.3109764930000003
2019-08-28 to 2019-09-11,0.8835003000000021,1.1100223209999998
1990-05-29 to 1990-06-11,0.010602700000000003,0.012352177000000004
2005-12-27 to 2006-01-10,0.10607150000000001,0.06944684800000003
1993-04-16 to 1993-04-29,0.014397299999999997,0.016548565999999994
2013-06-04 to 2013-06-17,0.33950010000000025,0.31085290600000043
2013-04-08 to 2013-04-19,0.39317860000000027,0.3055096100000002
2013-03-08 to 2013-03-21,0.3158213000000005,0.3099843190000005
1993-03-18 to 1993-03-31,0.014397399999999994,0.014282344999999997
2010-08-20 to 2010-09-02,0.1418215,0.20466499400000007
2004-10-19 to 2004-11-01,0.027410499999999994,0.04480825399999997
2013-10-10 to 2013-10-23,0.3460000999999998,0.3064839790000003
2017-11-27 to 2017-12-08,0.46024979999999827,0.7598400709999997
1998-03-13 to 1998-03-26,0.006640999999999997,0.011236045999999994
2020-04-17 to 2020-04-30,2.007000699999999,1.4689922759999996
2019-12-06 to 2019-12-19,1.2349999999999994,1.2014448790000005
1984-05-22 to 1984-06-05,0.0041853999999999945,0.004612175999999999
1989-12-19 to 1990-01-03,0.013281399999999988,0.011807652000000007
1992-05-19 to 1992-06-02,0.012499699999999997,0.016863092000000003
1981-10-27 to 1981-11-09,0.0006137999999999963,0.0006182779999999986
2001-06-13 to 2001-06-26,0.0236427,0.018526275000000012
2011-11-10 to 2011-11-23,0.21732149999999972,0.28087185600000014
1984-06-06 to 1984-06-19,0.006473400000000002,0.004518470999999999
1997-06-11 to 1997-06-24,0.004464300000000004,0.0055508480000000015
2001-09-07 to 2001-09-26,0.014375200000000015,0.012136590999999999
2015-08-24 to 2015-09-04,0.6117496000000002,0.5376188850000001
1985-07-01 to 1985-07-15,0.0015623999999999985,0.0013521049999999984
2001-10-25 to 2001-11-07,0.015267900000000001,0.015715832000000002
2023-05-23 to 2023-06-06,2.5839980999999965,2.874051179000003
1991-11-12 to 1991-11-25,0.012276499999999996,0.015522459999999993
2000-01-07 to 2000-01-21,0.06155130000000001,0.04053703099999999
2006-07-05 to 2006-07-18,0.07400000000000007,0.07108753400000006
1991-01-15 to 1991-01-28,0.01953130000000001,0.018018192
1992-11-20 to 1992-12-04,0.012611699999999986,0.016186677000000003
2004-03-30 to 2004-04-13,0.0159285,0.016777030999999994
1984-03-12 to 1984-03-23,0.0035153999999999975,0.003740492999999999
2009-02-03 to 2009-02-17,0.13464269999999998,0.111442464
2017-06-21 to 2017-07-05,0.4664996000000009,0.5546374220000003
1999-04-23 to 1999-05-06,0.01964290000000001,0.022846848999999992
1987-09-18 to 1987-10-01,0.019531200000000006,0.015743129000000005
1990-07-11 to 1990-07-24,0.016852500000000003,0.014988891999999997
1998-02-27 to 1998-03-12,0.009263299999999999,0.012044738999999994
1999-12-09 to 1999-12-22,0.06015619999999999,0.052288777
1998-08-19 to 1998-09-01,0.017243499999999995,0.020829273000000002
1993-07-27 to 1993-08-09,0.011830199999999996,0.009754948000000008
1996-12-18 to 1997-01-02,0.006668499999999999,0.007725935999999997
2020-05-15 to 2020-05-29,2.1157494000000012,2.1884697170000025
1987-10-02 to 1987-10-15,0.054687299999999994,0.015592231999999998
1982-04-05 to 1982-04-19,0.0005581000000000003,0.0009904830000000001
1993-09-08 to 1993-09-21,0.008370400000000005,0.008052998
2012-05-04 to 2012-05-17,0.5590356999999994,0.432445666
1992-05-05 to 1992-05-18,0.012834500000000026,0.016678352999999983
2016-10-17 to 2016-10-28,0.5839998999999996,0.44266858900000033
2007-03-23 to 2007-04-05,0.052893099999999915,0.086792433
1997-07-10 to 1997-07-23,0.007826300000000003,0.006041841999999999
1997-11-14 to 1997-11-28,0.006026700000000001,0.005584386
1995-01-26 to 1995-02-08,0.010770100000000005,0.013285980999999995
2022-10-17 to 2022-10-28,5.253997899999996,3.4735080600000003
2004-11-16 to 2004-11-30,0.04080360000000003,0.03973378699999996
2020-11-18 to 2020-12-02,2.539000699999997,2.9726508540000007
1990-02-01 to 1990-02-14,0.009375100000000003,0.010994211000000002
1988-12-22 to 1989-01-06,0.0125,0.012309552999999999
1990-03-02 to 1990-03-15,0.013504600000000005,0.011991573000000002
2010-11-30 to 2010-12-13,0.10160710000000037,0.19918072900000003
1984-10-26 to 1984-11-08,0.0031808,0.004024522999999999
1999-05-21 to 1999-06-04,0.014397399999999994,0.017139129000000003
2023-04-25 to 2023-05-08,2.0509995000000005,2.9550710820000017
2012-06-04 to 2012-06-15,0.3213213000000003,0.339525602
2007-01-25 to 2007-02-07,0.06107129999999996,0.08104959899999996
2005-06-22 to 2005-07-06,0.0380714,0.045701071999999975
1992-09-11 to 1992-09-24,0.0135046,0.013507828999999996
2015-06-26 to 2015-07-10,0.478000299999999,0.5497798730000003
1993-09-22 to 1993-10-05,0.009709800000000001,0.008394230999999997
1997-09-05 to 1997-09-18,0.005636400000000002,0.007513440000000005
1987-01-16 to 1987-01-29,0.008816800000000003,0.010944023999999997
1994-12-28 to 1995-01-11,0.01540169999999999,0.015151234000000003
2019-07-31 to 2019-08-13,1.0577503999999975,1.0357200330000005
2011-07-06 to 2011-07-19,0.3075357000000002,0.2670614940000002
2019-04-22 to 2019-05-03,1.275999,1.0039323840000005
1997-03-03 to 1997-03-14,0.008747300000000003,0.004599359999999999
2005-02-28 to 2005-03-11,0.03910720000000001,0.04573770999999997
2012-11-09 to 2012-11-23,0.5856784999999999,0.39672247499999974
2007-02-08 to 2007-02-22,0.08435730000000005,0.09948785999999993
1987-09-03 to 1987-09-17,0.021205399999999996,0.015375001999999995
2021-07-12 to 2021-07-23,2.3630004000000016,3.4839906919999986
2017-05-09 to 2017-05-22,0.37299949999999954,0.5465473790000002
1986-04-03 to 1986-04-16,0.007477699999999999,0.004162376999999998
2020-08-11 to 2020-08-24,5.7264999,3.369783302999998
1996-10-08 to 1996-10-21,0.008593600000000003,0.011550723999999998
2011-09-15 to 2011-09-28,0.4781428999999996,0.32005259300000005
1986-02-04 to 1986-02-18,0.003683000000000003,0.004066431999999999
2011-03-11 to 2011-03-24,0.18892880000000006,0.220693961
1993-01-06 to 1993-01-19,0.014062100000000032,0.018603029999999986
2018-04-23 to 2018-05-04,0.5827499999999987,0.8052648639999995
1982-12-20 to 1983-01-03,0.007031299999999999,0.004803024999999998
1997-03-17 to 1997-03-31,0.005915099999999998,0.005092976
2013-07-17 to 2013-07-30,0.3310717000000004,0.30530154000000037
1982-07-15 to 1982-07-28,0.0005579999999999995,0.0006260829999999991
1997-08-21 to 1997-09-04,0.006989699999999999,0.007564308
2002-06-03 to 2002-06-14,0.01498230000000001,0.017124181000000002
2008-10-08 to 2008-10-21,0.237643,0.19522209299999996
2013-04-22 to 2013-05-03,0.4009642999999995,0.3157846570000002
2009-12-02 to 2009-12-15,0.12396440000000002,0.16548886100000007
1981-10-13 to 1981-10-26,0.0006137999999999977,0.0005998809999999987
1985-03-07 to 1985-03-20,0.0023439000000000003,0.004614343000000002
2004-03-02 to 2004-03-15,0.014517800000000008,0.022672310999999997
1991-06-07 to 1991-06-20,0.013169500000000011,0.012240218999999997
2014-12-18 to 2015-01-02,0.7379997000000007,0.5134725520000001
2021-09-07 to 2021-09-20,2.6370010999999978,4.076030936000001
2008-03-06 to 2008-03-19,0.1849284999999999,0.17358109999999982
1987-12-29 to 1988-01-12,0.018526799999999993,0.016171063999999995
2011-04-08 to 2011-04-21,0.17403570000000013,0.25660575600000024
1999-08-17 to 1999-08-30,0.03097089999999998,0.01910989899999999
1981-04-23 to 1981-05-06,0.0010601999999999986,0.0007299439999999996
2001-12-21 to 2002-01-07,0.015553400000000005,0.016558517000000005
2021-10-05 to 2021-10-18,2.1259979000000016,3.1949404169999998
1984-04-09 to 1984-04-23,0.0065848000000000035,0.005427445999999998
2005-04-26 to 2005-05-09,0.05464290000000001,0.04402875699999998
1994-03-28 to 1994-04-11,0.017299099999999998,0.010954246999999997
2020-10-07 to 2020-10-20,3.3840012000000046,2.8216579670000015
2023-09-01 to 2023-09-15,3.297001600000004,3.7201404490000005
1983-08-22 to 1983-09-02,0.0105466,0.0058588810000000015
1990-12-14 to 1990-12-28,0.01283479999999999,0.012165214
2007-12-21 to 2008-01-07,0.3374284999999997,0.24966752699999986
1988-04-22 to 1988-05-05,0.009039999999999998,0.011208325000000003
2005-07-07 to 2005-07-20,0.03464279999999993,0.03769348299999998
2003-09-09 to 2003-09-22,0.016857199999999996,0.012664331999999993
2006-04-24 to 2006-05-05,0.08017870000000009,0.05706183599999996
2000-09-11 to 2000-09-22,0.05892860000000001,0.07224146699999995
1995-02-09 to 1995-02-23,0.0116348,0.014060404999999993
1988-04-08 to 1988-04-21,0.008370499999999998,0.012040931999999997
2009-09-22 to 2009-10-05,0.08092829999999988,0.20882391300000003
2022-04-11 to 2022-04-25,5.986999500000001,3.9672627929999997
2003-06-13 to 2003-06-26,0.012017699999999997,0.01838330999999999
1985-07-16 to 1985-07-29,0.0015627000000000002,0.0011328070000000002
1998-10-29 to 1998-11-11,0.012444300000000009,0.020597638999999984
1997-12-01 to 1997-12-12,0.004241199999999999,0.005900062000000004
2000-12-19 to 2001-01-03,0.022656199999999998,0.013528887999999994
1991-04-11 to 1991-04-24,0.016294499999999996,0.020391745999999992
1988-09-14 to 1988-09-27,0.011607100000000004,0.010482890000000007
1998-11-27 to 1998-12-10,0.013448500000000002,0.017097227999999992
1983-01-18 to 1983-01-31,0.009151699999999999,0.0069837059999999975
1992-06-03 to 1992-06-16,0.01685270000000002,0.015150127
2006-05-22 to 2006-06-05,0.08017840000000005,0.07168250699999999
2018-11-08 to 2018-11-21,1.2060000000000002,1.303802448000001
2002-02-06 to 2002-02-20,0.030303500000000004,0.018516717000000005
1988-02-10 to 1988-02-24,0.012276899999999997,0.011871309000000002
1986-10-21 to 1986-11-03,0.0053012999999999975,0.005616648999999999
2016-08-05 to 2016-08-18,0.28850009999999954,0.41709920500000025
2012-01-25 to 2012-02-07,0.4247502000000004,0.3076015300000003
